user_id,join_date,last_activity_date,days_active,retention_flag,retention_rate
5188,4/13/2023,2/21/2023,113,1,
5189,5/26/2023,8/9/2023,88,1,
5190,1/18/2024,2/18/2023,271,1,
5191,7/6/2023,6/19/2023,198,1,
5192,3/6/2024,1/5/2021,30,1,
5193,2/20/2025,12/16/2021,307,1,
5194,8/30/2025,4/4/2023,81,1,
5195,9/16/2025,11/11/2020,145,1,
5196,4/20/2023,2/6/2024,109,1,
5197,11/25/2025,7/24/2022,75,1,
5198,11/9/2023,6/22/2021,130,1,
5199,5/6/2025,12/16/2023,143,1,
5200,3/26/2025,7/21/2021,363,1,
5201,1/30/2023,3/1/2024,136,1,
5202,10/17/2025,9/12/2021,381,1,
5203,3/30/2024,4/27/2021,384,1,
5204,5/31/2025,4/13/2023,270,1,
5205,5/14/2025,5/21/2021,311,1,
5206,10/2/2023,5/17/2020,122,1,
5207,9/26/2023,10/2/2020,173,1,
5208,5/6/2024,3/29/2021,276,1,
5209,10/9/2025,9/6/2024,255,1,
5210,1/18/2023,8/13/2021,105,1,
5211,8/11/2023,4/17/2022,8,0,
5212,1/2/2025,1/2/2023,319,1,
5213,2/7/2024,6/18/2020,68,1,
5214,4/7/2024,6/18/2023,268,1,
5215,5/20/2023,4/28/2023,337,1,
5216,1/31/2024,3/13/2022,5,0,
5217,8/17/2025,6/23/2021,173,1,
5218,8/8/2023,3/24/2021,76,1,
5219,7/14/2023,7/7/2024,235,1,
5220,8/13/2025,1/31/2022,135,1,
5221,10/7/2024,7/18/2022,251,1,
5222,12/21/2024,8/14/2022,328,1,
5223,9/27/2024,6/26/2021,64,1,
5224,11/15/2025,5/4/2021,361,1,
5225,9/27/2024,12/22/2022,326,1,
5226,12/4/2025,4/11/2021,151,1,
5227,9/12/2023,8/4/2023,94,1,
5228,8/14/2025,5/15/2023,88,1,
5229,2/25/2023,1/24/2021,178,1,
5230,6/30/2024,9/8/2022,42,1,
5231,5/6/2023,8/31/2022,206,1,
5232,8/23/2024,10/10/2023,177,1,
5233,7/7/2023,6/16/2021,124,1,
5234,1/17/2023,12/5/2024,396,1,
5235,12/17/2025,6/25/2023,56,1,
5236,2/29/2024,12/12/2022,283,1,
5237,9/11/2024,5/17/2022,388,1,
5238,9/15/2023,5/13/2024,263,1,
5239,8/30/2024,5/12/2023,137,1,
5240,11/7/2023,12/11/2024,390,1,
5241,4/15/2023,8/5/2024,288,1,
5242,4/22/2025,3/11/2022,157,1,
5243,5/18/2023,10/20/2021,350,1,
5244,7/7/2025,1/5/2024,125,1,
5245,9/9/2025,1/26/2022,150,1,
5246,9/15/2025,4/25/2024,143,1,
5247,6/25/2025,3/15/2021,97,1,
5248,11/16/2024,12/20/2022,93,1,
5249,10/28/2024,12/8/2020,20,0,
5250,3/7/2024,6/27/2023,89,1,
5251,10/15/2024,5/22/2020,3,0,
5252,9/26/2024,11/26/2020,203,1,
5253,12/19/2023,1/11/2024,37,1,
5254,12/19/2023,6/4/2020,64,1,
5255,5/28/2024,9/6/2023,273,1,
5256,8/19/2023,12/23/2022,357,1,
5257,4/24/2023,2/24/2020,5,0,
5258,3/23/2025,6/2/2023,239,1,
5259,8/28/2023,5/31/2021,362,1,
5260,4/27/2024,12/16/2020,122,1,
5261,7/1/2025,4/9/2021,45,1,
5262,8/15/2024,7/5/2020,99,1,
5263,12/28/2025,12/12/2023,212,1,
5264,10/27/2023,2/5/2022,119,1,
5265,2/28/2025,12/30/2021,381,1,
5266,3/25/2024,1/4/2024,247,1,
5267,4/10/2024,6/6/2020,129,1,
5268,3/8/2024,7/22/2023,57,1,
5269,4/10/2023,11/12/2023,212,1,
5270,11/26/2023,1/15/2023,280,1,
5271,8/27/2024,9/15/2021,274,1,
5272,3/23/2023,6/18/2023,164,1,
5273,11/12/2025,4/16/2020,85,1,
5274,4/4/2023,5/3/2023,184,1,
5275,8/5/2023,9/2/2022,271,1,
5276,3/15/2024,9/13/2023,285,1,
5277,4/5/2024,1/2/2023,29,0,
5278,2/18/2024,7/24/2023,260,1,
5279,4/24/2024,12/25/2021,97,1,
5280,12/12/2025,7/6/2023,90,1,
5281,8/21/2023,6/9/2022,109,1,
5282,12/29/2024,5/30/2023,254,1,
5283,5/4/2024,1/11/2024,25,0,
5284,2/28/2025,6/2/2024,239,1,
5285,6/4/2024,2/1/2021,190,1,
5286,10/8/2025,9/27/2020,50,1,
5287,5/20/2024,6/18/2024,398,1,
5288,6/30/2023,7/10/2023,78,1,
5289,7/20/2024,4/26/2022,71,1,
5290,9/23/2025,4/9/2023,112,1,
5291,1/24/2024,1/23/2023,177,1,
5292,10/17/2023,2/5/2024,365,1,
5293,2/6/2024,10/6/2023,369,1,
5294,7/3/2023,6/10/2023,14,0,
5295,9/9/2023,11/28/2021,76,1,
5296,2/5/2023,11/26/2020,166,1,
5297,7/14/2025,11/1/2022,39,1,
5298,10/12/2024,9/6/2020,207,1,
5299,5/12/2024,4/2/2022,231,1,
5300,4/5/2025,7/3/2022,121,1,
5301,1/30/2024,4/19/2024,386,1,
5302,4/5/2023,10/10/2021,2,0,
5303,4/21/2025,2/22/2021,336,1,
5304,9/5/2025,9/21/2021,239,1,
5305,4/18/2025,1/25/2020,5,0,
5306,3/25/2024,6/20/2022,106,1,
5307,5/25/2024,12/28/2023,225,1,
5308,5/2/2025,4/25/2023,379,1,
5309,5/23/2024,1/30/2023,232,1,
5310,9/22/2025,1/6/2021,13,0,
5311,6/2/2023,10/19/2021,13,0,
5312,6/4/2024,1/12/2022,38,1,
5313,2/11/2024,11/8/2023,356,1,
5314,4/29/2023,4/14/2023,10,0,
5315,6/30/2023,8/22/2022,45,1,
5316,1/13/2023,8/21/2021,201,1,
5317,6/29/2024,8/21/2021,133,1,
5318,9/20/2024,5/12/2021,61,1,
5319,10/16/2025,4/4/2021,6,0,
5320,9/15/2023,6/17/2023,208,1,
5321,1/22/2025,5/3/2021,340,1,
5322,10/25/2024,5/6/2022,216,1,
5323,5/1/2025,11/30/2021,369,1,
5324,7/3/2023,9/5/2022,27,0,
5325,5/15/2024,6/27/2023,302,1,
5326,6/23/2024,7/11/2024,227,1,
5327,4/23/2025,3/30/2020,2,0,
5328,12/18/2024,4/15/2023,273,1,
5329,1/25/2023,4/5/2022,60,1,
5330,3/12/2023,4/16/2023,136,1,
5331,2/17/2025,1/18/2023,302,1,
5332,6/18/2024,5/5/2023,248,1,
5333,11/3/2023,5/30/2023,176,1,
5334,9/29/2023,2/27/2021,390,1,
5335,10/10/2023,10/17/2021,397,1,
5336,10/18/2025,5/25/2022,367,1,
5337,12/6/2025,5/26/2022,13,0,
5338,6/29/2023,4/2/2024,229,1,
5339,10/22/2024,6/30/2022,27,0,
5340,5/24/2025,9/27/2021,211,1,
5341,12/26/2023,9/29/2020,191,1,
5342,3/13/2023,4/29/2020,10,0,
5343,11/16/2025,5/12/2020,2,0,
5344,3/18/2025,3/11/2022,12,0,
5345,2/21/2023,8/4/2024,293,1,
5346,3/15/2023,11/24/2022,258,1,
5347,12/10/2025,4/13/2021,143,1,
5348,5/19/2024,2/27/2021,31,1,
5349,7/8/2023,5/11/2020,67,1,
5350,8/11/2023,3/31/2020,47,1,
5351,1/29/2024,9/28/2021,234,1,
5352,12/10/2025,3/8/2022,160,1,
5353,2/18/2023,10/15/2021,79,1,
5354,6/4/2025,8/9/2021,215,1,
5355,2/15/2023,11/16/2022,211,1,
5356,3/23/2025,5/22/2023,39,1,
5357,7/19/2024,4/10/2020,75,1,
5358,10/14/2024,4/10/2023,0,0,
5359,9/24/2025,8/3/2023,189,1,
5360,4/6/2025,6/29/2022,5,0,
5361,5/21/2025,4/5/2021,127,1,
5362,4/25/2023,12/4/2023,351,1,
5363,12/22/2023,2/17/2021,366,1,
5364,4/17/2024,7/10/2023,57,1,
5365,1/1/2024,5/15/2022,268,1,
5366,2/17/2024,9/4/2022,358,1,
5367,10/4/2024,5/18/2022,282,1,
5368,8/11/2025,9/2/2023,175,1,
5369,5/31/2025,11/10/2020,294,1,
5370,6/4/2025,4/29/2023,34,1,
5371,11/25/2023,9/15/2022,344,1,
5372,3/8/2025,4/15/2022,332,1,
5373,9/3/2024,8/14/2024,320,1,
5374,6/15/2023,12/21/2020,23,0,
5375,9/10/2024,5/31/2022,258,1,
5376,1/17/2025,9/27/2023,1,0,
5377,8/2/2025,3/15/2021,201,1,
5378,7/20/2024,10/11/2023,71,1,
5379,5/22/2023,2/18/2021,354,1,
5380,2/27/2025,12/26/2020,97,1,
5381,9/19/2025,2/26/2024,370,1,
5382,5/1/2023,2/6/2020,17,0,
5383,11/14/2025,2/27/2022,276,1,
5384,4/29/2023,4/4/2022,285,1,
5385,5/12/2025,5/23/2020,67,1,
5386,2/23/2023,10/20/2020,28,0,
5387,5/31/2023,12/29/2022,359,1,
5388,12/27/2025,10/15/2021,224,1,
5389,12/20/2024,10/31/2020,127,1,
5390,2/17/2024,12/8/2020,28,0,
5391,2/14/2025,2/7/2021,240,1,
5392,2/1/2023,2/15/2024,271,1,
5393,4/27/2025,4/25/2022,28,0,
5394,5/21/2025,4/4/2022,189,1,
5395,3/31/2025,6/5/2024,396,1,
5396,8/5/2023,6/23/2020,107,1,
5397,6/16/2024,11/11/2021,9,0,
5398,7/10/2023,3/24/2021,101,1,
5399,3/22/2023,8/24/2024,294,1,
5400,7/1/2024,4/23/2022,17,0,
5401,2/11/2023,11/22/2021,362,1,
5402,7/18/2023,1/6/2021,266,1,
5403,9/29/2025,5/16/2021,284,1,
5404,8/20/2024,2/17/2022,256,1,
5405,1/6/2025,5/17/2023,185,1,
5406,1/24/2025,5/13/2024,240,1,
5407,12/15/2023,5/14/2023,266,1,
5408,4/23/2024,7/10/2023,290,1,
5409,3/9/2025,9/29/2022,346,1,
5410,2/18/2025,5/23/2021,314,1,
5411,11/30/2023,1/5/2023,381,1,
5412,1/2/2025,3/31/2023,145,1,
5413,10/19/2023,9/17/2024,298,1,
5414,4/1/2025,3/5/2022,11,0,
5415,7/27/2024,5/17/2024,355,1,
5416,2/18/2025,12/25/2023,181,1,
5417,12/14/2023,8/3/2022,358,1,
5418,1/31/2024,12/20/2020,173,1,
5419,4/18/2025,1/5/2022,301,1,
5420,10/16/2023,7/18/2021,170,1,
5421,2/19/2023,12/15/2021,324,1,
5422,12/30/2024,11/30/2023,332,1,
5423,12/17/2024,8/23/2023,260,1,
5424,6/21/2025,6/25/2024,355,1,
5425,9/3/2025,3/31/2023,342,1,
5426,11/4/2023,7/4/2024,271,1,
5427,7/14/2025,3/21/2021,281,1,
5428,3/5/2024,4/14/2023,288,1,
5429,1/21/2024,10/8/2024,360,1,
5430,8/3/2025,11/8/2022,125,1,
5431,10/31/2023,8/20/2021,50,1,
5432,10/12/2024,8/6/2021,336,1,
5433,5/2/2023,5/27/2021,273,1,
5434,3/11/2023,3/23/2022,323,1,
5435,2/10/2024,6/19/2023,297,1,
5436,6/1/2024,11/30/2024,387,1,
5437,5/27/2023,9/17/2022,384,1,
5438,6/19/2023,8/13/2022,219,1,
5439,9/23/2024,9/7/2021,159,1,
5440,7/25/2024,5/26/2021,348,1,
5441,3/10/2025,6/29/2023,319,1,
5442,3/8/2023,11/9/2022,157,1,
5443,2/10/2024,5/17/2022,216,1,
5444,10/7/2023,8/7/2023,338,1,
5445,4/16/2025,3/3/2022,379,1,
5446,5/6/2025,5/28/2021,180,1,
5447,9/8/2024,2/16/2021,11,0,
5448,4/29/2025,1/9/2022,302,1,
5449,10/17/2025,11/28/2021,139,1,
5450,6/11/2024,8/15/2022,202,1,
5451,7/24/2025,3/28/2022,294,1,
5452,1/18/2024,11/26/2022,199,1,
5453,6/25/2024,4/1/2021,85,1,
5454,9/24/2024,11/25/2021,268,1,
5455,10/31/2024,10/10/2020,70,1,
5456,11/3/2025,5/26/2024,252,1,
5457,9/25/2025,8/16/2023,29,0,
5458,10/28/2023,7/21/2022,66,1,
5459,8/26/2023,3/14/2021,296,1,
5460,3/31/2023,2/19/2023,324,1,
5461,10/21/2024,7/14/2021,144,1,
5462,8/3/2025,9/28/2023,370,1,
5463,3/19/2025,10/8/2022,206,1,
5464,2/6/2023,5/15/2022,321,1,
5465,4/9/2024,3/9/2022,337,1,
5466,1/10/2023,8/13/2021,145,1,
5467,11/16/2023,4/9/2022,360,1,
5468,4/4/2025,8/28/2023,34,1,
5469,9/17/2024,8/2/2023,113,1,
5470,11/9/2025,2/17/2023,336,1,
5471,9/28/2023,1/24/2023,167,1,
5472,11/15/2023,12/14/2021,204,1,
5473,9/28/2023,3/27/2021,66,1,
5474,10/27/2023,6/18/2023,86,1,
5475,12/10/2023,5/19/2023,57,1,
5476,10/9/2024,5/29/2023,5,0,
5477,9/7/2025,12/7/2020,116,1,
5478,2/3/2024,7/30/2020,162,1,
5479,12/9/2024,5/2/2020,74,1,
5480,10/4/2025,5/27/2021,61,1,
5481,4/25/2025,3/4/2023,93,1,
5482,11/25/2023,12/22/2020,42,1,
5483,12/26/2023,11/29/2020,207,1,
5484,10/27/2025,11/25/2021,38,1,
5485,12/17/2023,6/19/2021,204,1,
5486,5/7/2023,9/6/2023,223,1,
5487,12/8/2025,6/5/2023,105,1,
5488,2/28/2025,9/14/2024,300,1,
5489,7/17/2023,10/28/2020,111,1,
5490,6/24/2025,6/11/2023,358,1,
5491,5/16/2025,6/20/2021,68,1,
5492,7/7/2024,1/13/2021,363,1,
5493,11/15/2024,8/20/2022,393,1,
5494,2/11/2025,9/9/2020,239,1,
5495,11/21/2025,5/25/2021,288,1,
5496,7/11/2023,3/11/2021,265,1,
5497,9/17/2025,6/18/2022,127,1,
5498,4/2/2024,8/14/2021,208,1,
5499,3/25/2024,3/26/2022,271,1,
5500,1/15/2025,1/27/2022,335,1,
5501,10/10/2023,12/11/2023,46,1,
5502,12/14/2024,10/18/2021,144,1,
5503,10/1/2024,11/27/2021,181,1,
5504,11/1/2024,2/25/2021,337,1,
5505,1/7/2024,9/15/2022,234,1,
5506,3/27/2025,4/28/2023,221,1,
5507,5/19/2024,4/5/2022,328,1,
5508,11/12/2023,1/7/2021,89,1,
5509,4/6/2024,10/27/2022,185,1,
5510,1/29/2025,3/4/2022,157,1,
5511,2/3/2023,9/13/2022,350,1,
5512,3/8/2024,10/15/2021,46,1,
5513,1/8/2023,11/3/2021,63,1,
5514,9/4/2024,2/10/2023,236,1,
5515,5/27/2023,4/8/2020,69,1,
5516,10/9/2023,6/23/2022,392,1,
5517,4/19/2024,2/11/2024,378,1,
5518,2/5/2023,6/20/2021,224,1,
5519,5/25/2023,3/28/2021,21,0,
5520,11/17/2023,9/29/2020,112,1,
5521,11/20/2024,9/5/2023,261,1,
5522,1/6/2024,11/5/2020,208,1,
5523,12/17/2024,5/3/2020,43,1,
5524,2/19/2023,5/26/2020,75,1,
5525,4/26/2024,6/5/2021,399,1,
5526,8/10/2023,3/24/2023,325,1,
5527,1/6/2025,5/21/2021,224,1,
5528,6/5/2024,11/1/2022,25,0,
5529,6/23/2025,5/10/2021,393,1,
5530,8/4/2025,4/17/2023,6,0,
5531,8/13/2023,2/4/2023,46,1,
5532,8/15/2025,6/26/2021,77,1,
5533,6/27/2025,6/27/2023,107,1,
5534,5/21/2024,2/1/2022,16,0,
5535,9/25/2023,3/20/2022,201,1,
5536,6/1/2025,11/18/2021,55,1,
5537,2/19/2024,9/4/2023,195,1,
5538,8/5/2023,9/12/2021,330,1,
5539,10/12/2025,7/11/2023,190,1,
5540,2/26/2023,12/16/2020,87,1,
5541,9/22/2025,5/28/2021,332,1,
5542,5/30/2025,1/7/2024,106,1,
5543,7/18/2024,3/19/2024,196,1,
5544,12/29/2023,1/20/2024,321,1,
5545,11/6/2023,5/9/2021,7,0,
5546,6/2/2025,12/12/2020,280,1,
5547,7/10/2024,9/22/2021,302,1,
5548,11/7/2025,11/7/2021,211,1,
5549,1/24/2025,1/19/2021,26,0,
5550,10/19/2025,11/7/2020,233,1,
5551,4/3/2023,11/12/2020,202,1,
5552,8/6/2023,10/14/2020,13,0,
5553,2/10/2023,7/16/2024,292,1,
5554,6/17/2025,3/24/2020,18,0,
5555,5/22/2023,10/5/2020,256,1,
5556,4/26/2024,7/10/2023,247,1,
5557,7/27/2025,9/22/2023,264,1,
5558,8/7/2025,1/27/2024,237,1,
5559,11/3/2023,8/17/2024,373,1,
5560,2/6/2024,9/14/2021,378,1,
5561,8/20/2025,6/24/2024,271,1,
5562,1/1/2025,5/10/2024,248,1,
5563,5/24/2025,3/10/2020,5,0,
5564,6/6/2025,12/16/2023,16,0,
5565,10/16/2023,5/20/2021,143,1,
5566,12/5/2025,11/22/2023,105,1,
5567,10/4/2024,8/19/2021,95,1,
5568,6/22/2025,10/11/2022,380,1,
5569,10/8/2025,4/23/2021,195,1,
5570,9/5/2024,8/28/2021,342,1,
5571,12/28/2023,6/21/2020,165,1,
5572,7/22/2024,9/8/2022,300,1,
5573,7/16/2024,5/2/2021,174,1,
5574,10/26/2024,6/26/2023,170,1,
5575,9/12/2024,2/22/2022,6,0,
5576,9/17/2023,5/30/2021,40,1,
5577,3/27/2024,8/13/2021,267,1,
5578,10/9/2024,3/31/2022,264,1,
5579,6/27/2024,12/1/2023,76,1,
5580,10/20/2023,7/26/2021,61,1,
5581,6/21/2024,8/4/2021,17,0,
5582,11/27/2024,12/16/2022,153,1,
5583,4/13/2024,10/14/2020,163,1,
5584,7/7/2023,1/29/2023,168,1,
5585,7/31/2024,3/20/2024,136,1,
5586,3/23/2024,3/21/2021,298,1,
5587,5/7/2023,4/28/2022,393,1,
5588,9/30/2023,4/1/2021,81,1,
5589,8/30/2025,11/19/2021,345,1,
5590,10/3/2024,9/14/2020,129,1,
5591,11/29/2024,6/16/2023,55,1,
5592,2/7/2024,6/22/2020,79,1,
5593,6/14/2024,3/3/2022,194,1,
5594,2/28/2025,4/28/2021,339,1,
5595,4/23/2023,11/1/2023,171,1,
5596,10/20/2024,1/16/2021,98,1,
5597,4/18/2023,2/21/2022,298,1,
5598,6/1/2023,9/16/2023,189,1,
5599,9/7/2023,11/16/2022,251,1,
5600,1/31/2025,9/28/2021,229,1,
5601,7/23/2025,12/30/2022,380,1,
5602,5/5/2023,11/9/2021,163,1,
5603,3/25/2025,10/3/2023,52,1,
5604,1/22/2024,8/24/2023,178,1,
5605,1/22/2023,11/18/2022,96,1,
5606,7/24/2023,8/31/2023,100,1,
5607,1/6/2025,9/6/2023,383,1,
5608,3/23/2025,8/2/2024,352,1,
5609,12/14/2023,4/29/2024,323,1,
5610,10/2/2025,5/1/2024,211,1,
5611,3/4/2025,1/5/2022,138,1,
5612,4/26/2024,8/9/2021,398,1,
5613,11/22/2024,10/15/2020,88,1,
5614,4/26/2025,12/21/2020,329,1,
5615,7/2/2024,2/22/2024,255,1,
5616,8/4/2023,4/27/2023,218,1,
5617,12/26/2023,4/25/2023,340,1,
5618,5/16/2023,3/13/2024,128,1,
5619,12/31/2024,8/5/2023,368,1,
5620,9/20/2024,4/2/2023,186,1,
5621,3/23/2024,1/2/2024,5,0,
5622,8/2/2024,9/17/2024,324,1,
5623,1/28/2023,3/31/2021,180,1,
5624,5/26/2024,10/5/2021,221,1,
5625,2/3/2024,10/19/2023,108,1,
5626,9/10/2024,12/22/2024,380,1,
5627,8/23/2023,2/1/2021,157,1,
5628,1/22/2023,8/15/2021,380,1,
5629,9/21/2025,7/4/2023,288,1,
5630,6/12/2024,4/17/2021,30,1,
5631,7/4/2025,1/11/2021,335,1,
5632,8/1/2023,7/18/2021,302,1,
5633,3/27/2025,8/1/2021,339,1,
5634,8/14/2025,9/30/2023,390,1,
5635,9/25/2025,1/13/2024,141,1,
5636,9/28/2024,6/8/2021,364,1,
5637,5/13/2023,5/6/2022,252,1,
5638,1/15/2024,3/27/2021,323,1,
5639,11/18/2025,8/28/2020,227,1,
5640,10/17/2024,7/16/2024,208,1,
5641,9/1/2023,3/7/2022,61,1,
5642,10/31/2025,4/8/2023,318,1,
5643,4/7/2024,1/2/2021,166,1,
5644,1/20/2024,11/1/2024,337,1,
5645,3/12/2024,12/29/2023,375,1,
5646,12/14/2024,6/14/2020,149,1,
5647,6/16/2025,2/10/2024,272,1,
5648,6/26/2025,8/29/2022,215,1,
5649,4/27/2025,3/25/2024,243,1,
5650,8/30/2025,3/2/2022,124,1,
5651,6/26/2025,7/23/2023,181,1,
5652,1/19/2023,4/8/2022,77,1,
5653,3/15/2023,4/5/2022,63,1,
5654,12/25/2023,4/19/2022,243,1,
5655,2/28/2024,1/3/2023,381,1,
5656,3/23/2025,1/6/2022,294,1,
5657,1/22/2024,12/27/2023,177,1,
5658,2/18/2025,5/4/2020,47,1,
5659,3/9/2023,1/26/2022,364,1,
5660,5/3/2025,7/21/2023,52,1,
5661,2/2/2023,12/21/2021,372,1,
5662,11/3/2024,8/8/2020,219,1,
5663,7/31/2023,7/20/2021,145,1,
5664,5/12/2025,1/16/2022,259,1,
5665,7/8/2024,3/27/2024,336,1,
5666,9/12/2023,5/31/2024,323,1,
5667,2/6/2025,4/22/2021,135,1,
5668,7/24/2023,2/15/2020,42,1,
5669,11/19/2025,10/7/2022,62,1,
5670,3/13/2024,11/21/2023,313,1,
5671,3/13/2023,9/6/2023,110,1,
5672,10/9/2025,5/21/2022,273,1,
5673,4/13/2023,2/15/2023,327,1,
5674,10/19/2025,12/30/2020,91,1,
5675,1/24/2025,3/11/2021,205,1,
5676,4/16/2024,8/20/2020,121,1,
5677,10/3/2025,12/29/2020,233,1,
5678,1/26/2024,10/7/2022,348,1,
5679,4/4/2025,12/23/2023,154,1,
5680,3/25/2025,8/12/2020,51,1,
5681,9/8/2024,6/6/2021,268,1,
5682,5/8/2025,9/5/2023,303,1,
5683,2/23/2025,6/9/2021,291,1,
5684,9/13/2025,8/18/2023,167,1,
5685,5/7/2024,3/22/2024,139,1,
5686,6/17/2024,8/14/2023,231,1,
5687,6/19/2025,3/4/2022,242,1,
5688,9/7/2023,2/21/2023,340,1,
5689,6/3/2024,10/5/2022,398,1,
5690,9/3/2023,8/9/2023,388,1,
5691,11/22/2023,10/9/2022,67,1,
5692,3/12/2023,6/21/2020,155,1,
5693,8/4/2024,1/9/2021,31,1,
5694,10/25/2025,5/27/2024,334,1,
5695,6/16/2024,6/21/2022,165,1,
5696,6/12/2025,9/6/2020,9,0,
5697,10/1/2023,1/14/2024,250,1,
5698,7/12/2025,8/26/2021,85,1,
5699,6/4/2025,12/29/2020,167,1,
5700,11/7/2025,4/16/2022,382,1,
5701,10/5/2025,7/12/2024,212,1,
5702,8/21/2023,10/30/2021,267,1,
5703,9/18/2023,4/20/2022,160,1,
5704,2/9/2025,12/12/2021,132,1,
5705,1/5/2024,3/5/2023,397,1,
5706,5/10/2024,6/21/2021,389,1,
5707,1/20/2023,6/30/2023,211,1,
5708,6/6/2025,11/14/2023,94,1,
5709,4/10/2025,3/7/2022,359,1,
5710,5/3/2023,8/6/2023,208,1,
5711,5/5/2024,6/18/2021,394,1,
5712,8/28/2024,7/9/2024,194,1,
5713,10/12/2023,1/1/2022,309,1,
5714,9/16/2024,7/1/2022,44,1,
5715,7/21/2025,4/12/2020,83,1,
5716,3/18/2025,4/2/2022,268,1,
5717,6/17/2024,6/24/2020,108,1,
5718,3/9/2023,9/26/2024,285,1,
5719,12/24/2023,7/21/2023,226,1,
5720,2/17/2023,8/16/2020,12,0,
5721,10/2/2023,1/3/2023,313,1,
5722,8/11/2024,12/27/2020,109,1,
5723,5/2/2024,3/25/2021,15,0,
5724,12/3/2023,4/15/2020,3,0,
5725,4/22/2024,6/30/2022,336,1,
5726,12/10/2024,11/17/2022,387,1,
5727,8/9/2025,5/18/2024,222,1,
5728,10/12/2025,1/6/2024,289,1,
5729,4/16/2024,3/8/2021,207,1,
5730,4/12/2025,8/7/2020,30,1,
5731,3/6/2025,12/4/2022,316,1,
5732,8/15/2024,5/16/2020,84,1,
5733,12/9/2024,3/2/2021,350,1,
5734,7/4/2024,11/12/2020,87,1,
5735,2/17/2025,11/3/2023,37,1,
5736,8/4/2024,9/26/2024,398,1,
5737,3/15/2025,8/3/2021,331,1,
5738,6/19/2025,10/15/2021,363,1,
5739,3/12/2023,2/14/2021,96,1,
5740,3/9/2025,4/22/2024,172,1,
5741,4/23/2025,11/14/2022,219,1,
5742,8/22/2025,11/29/2022,60,1,
5743,1/12/2023,9/3/2023,142,1,
5744,8/1/2025,9/21/2021,123,1,
5745,2/26/2023,12/22/2020,211,1,
5746,4/30/2024,1/16/2022,157,1,
5747,3/26/2025,9/15/2021,34,1,
5748,10/21/2025,4/26/2022,182,1,
5749,5/10/2023,1/24/2021,45,1,
5750,9/12/2024,1/30/2022,80,1,
5751,4/29/2025,1/14/2021,311,1,
5752,4/11/2025,7/6/2023,136,1,
5753,10/28/2023,6/23/2020,16,0,
5754,8/7/2024,11/9/2023,363,1,
5755,11/23/2023,10/15/2021,317,1,
5756,8/23/2023,7/21/2022,104,1,
5757,8/11/2023,9/6/2021,25,0,
5758,11/1/2025,1/19/2022,380,1,
5759,10/6/2023,3/7/2023,240,1,
5760,4/13/2025,10/18/2023,148,1,
5761,8/31/2023,3/28/2022,123,1,
5762,6/21/2025,9/17/2021,264,1,
5763,10/27/2025,8/2/2023,222,1,
5764,7/21/2025,7/20/2022,225,1,
5765,1/16/2024,3/15/2021,89,1,
5766,2/19/2024,3/1/2021,55,1,
5767,12/12/2023,11/5/2020,214,1,
5768,10/31/2024,1/27/2021,120,1,
5769,12/4/2024,8/9/2024,237,1,
5770,6/15/2025,12/4/2023,92,1,
5771,12/30/2024,8/4/2021,268,1,
5772,7/19/2023,6/12/2023,209,1,
5773,8/2/2023,1/7/2022,366,1,
5774,9/8/2023,5/27/2022,289,1,
5775,10/14/2025,7/10/2024,208,1,
5776,9/25/2024,9/27/2021,54,1,
5777,4/5/2025,12/4/2021,365,1,
5778,2/22/2023,12/4/2023,245,1,
5779,3/6/2025,1/23/2024,381,1,
5780,4/29/2025,4/12/2022,397,1,
5781,8/9/2023,3/31/2021,274,1,
5782,6/17/2023,6/15/2023,296,1,
5783,7/5/2023,11/26/2020,313,1,
5784,1/27/2023,9/11/2024,362,1,
5785,1/24/2023,10/11/2023,69,1,
5786,8/10/2025,11/11/2022,42,1,
5787,9/3/2024,1/17/2021,39,1,
5788,2/22/2023,11/23/2023,380,1,
5789,4/28/2024,9/25/2022,78,1,
5790,8/3/2024,7/26/2022,354,1,
5791,2/14/2024,11/26/2021,293,1,
5792,8/27/2025,8/23/2021,132,1,
5793,6/5/2023,10/14/2022,132,1,
5794,11/27/2023,12/13/2021,252,1,
5795,3/13/2024,12/8/2022,12,0,
5796,10/19/2024,8/29/2022,6,0,
5797,12/19/2023,4/18/2023,104,1,
5798,5/31/2023,11/13/2020,6,0,
5799,1/12/2024,1/11/2023,162,1,
5800,1/6/2023,11/18/2022,294,1,
5801,4/12/2024,7/12/2023,34,1,
5802,11/15/2024,12/31/2022,126,1,
5803,5/9/2023,7/29/2024,272,1,
5804,6/27/2025,7/20/2023,76,1,
5805,1/9/2023,2/4/2021,73,1,
5806,4/9/2024,1/17/2023,31,1,
5807,4/1/2025,12/31/2022,172,1,
5808,6/4/2024,3/18/2021,383,1,
5809,3/10/2023,5/10/2021,387,1,
5810,3/26/2025,9/20/2020,166,1,
5811,2/5/2023,12/6/2022,290,1,
5812,11/8/2024,6/16/2021,87,1,
5813,1/7/2025,3/27/2021,320,1,
5814,1/25/2023,5/29/2021,47,1,
5815,5/14/2023,6/7/2022,323,1,
5816,4/20/2024,4/4/2021,130,1,
5817,10/10/2025,5/16/2024,313,1,
5818,8/28/2024,7/7/2024,363,1,
5819,3/20/2025,10/24/2023,94,1,
5820,6/16/2023,2/22/2021,90,1,
5821,9/3/2025,5/27/2021,387,1,
